latitude,longitude,altitude,geometry,ACCOUNT,ACREAGE,CONDO_FLAG,COUNTY,DMG_LEVEL,FIPS,HCAD_NUM,IMPROVEMEN,IN_DEPTH,KEY_MAP,LAND_USE_C,LAND_USE_D,LAND_VALUE,LATITUDE,LONGITUDE,LocAddr,LocName,LocNum,MAIL_CITY,MAIL_STATE,MAIL_ZIP,NEIGHBORHO,NEIGHBOR_1,NEW_CONSTR,OBJECTID,OBJECTID_2,PERIMETER,SCHOOL_DIS,Shape_Le_1,Shape_Leng,Shape_area,Shape_len,TAX_YEAR,TOTAL_APPR,TOTAL_BUIL,TOTAL_LAND,TOTAL_MARK,TOTAL_RCN_,UNITS,UNIT_PRICE,UNIT_TYPE,WTSHNAME,WTSHUNIT,YR_IMPR,city,cohgis_COU,index_right
29.8401,-95.6406,,Point,1068420000027,.1738,0,Harris,MIN,48201,1068420000027,112227,3.00199890137,448E,1001,Res Improved Table Value,24773,29.8401,-95.6406,4519 TURF VALLEY DR,TURF VALLEY,4519,HOUSTON,TX,77084-3537,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,130093,1776,7571,137000,171745,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8404,-95.641,,Point,1101230000016,.1590,0,Harris,AFF,48201,1101230000016,121928,1.76054382324,448E,1001,Res Improved Table Value,24681,29.8404,-95.641,4526 HICKORY DOWNS DR,HICKORY DOWNS,4526,HOUSTON,TX,77084-3520,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,146609,1817,6925,146609,203213,6925.0000,3.30,SF,ADDICKS RESERVOIR,U,1977,HOUSTON,0,0
29.8395,-95.6366,,Point,1068450000012,.1764,0,Harris,MIN,48201,1068450000012,133631,3.99095153809,448F,1001,Res Improved Table Value,24811,29.8395,-95.6366,15719 SANDY HILL DR,SANDY HILL,15719,HOUSTON,TX,77084-3634,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,166987,2153,7684,166987,205586,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8415,-95.6353,,Point,1094590000052,.2576,0,Harris,MIN,48201,1094590000052,114661,2.65224456787,448B,1001,Res Improved Table Value,25978,29.8415,-95.6353,4607 LAUREL HEIGHTS CT,LAUREL HEIGHTS,4607,HOUSTON,TX,77084-2346,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,140639,1929,11221,140639,187467,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1977,HOUSTON,0,0
29.8394,-95.6388,,Point,1068450000031,.1848,0,Harris,MIN,48201,1068450000031,149891,3.17279815674,448E,1001,Res Improved Table Value,24932,29.8394,-95.6388,15834 PINE MOUNTAIN DR,PINE MOUNTAIN,15834,HOUSTON,TX,77084-3631,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,173178,2384,8050,174823,230601,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8753,-95.7335,,Point,1115000000015,.1389,0,Harris,AFF,48201,1115000000015,95903,0.161117553711,406P,1001,Res Improved Table Value,21175,29.8753,-95.7335,21114 SETTLERS VALLEY DR,SETTLERS VALLEY,21114,KATY,TX,77449-4111,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,107752,1425,6050,117223,154682,6050.0000,3.50,SF,ADDICKS RESERVOIR,U,1979,KATY,0,0
29.8378,-95.644,,Point,1124870000011,.1263,0,Harris,MIN,48201,1124870000011,83864,2.85140991211,448E,1001,Res Improved Table Value,23988,29.8378,-95.644,4411 ASPENGLEN DR,ASPENGLEN,4411,HOUSTON,TX,77015-2414,2903.00,19038,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,108056,1344,5500,108056,147129,5000.0000,4.75,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8403,-95.6369,,Point,1068440000028,.1810,0,Harris,MIN,48201,1068440000028,131869,3.39894866943,448F,1001,Res Improved Table Value,24877,29.8403,-95.6369,15719 TUMBLING RAPIDS DR,TUMBLING RAPIDS,15719,HOUSTON,TX,77084-3648,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,152621,1950,7884,156746,202876,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1976,HOUSTON,0,0
29.8409,-95.6406,,Point,1068420000031,.1738,0,Harris,AFF,48201,1068420000031,129500,1.83206939697,448E,1001,Res Improved Table Value,24773,29.8409,-95.6406,4535 TURF VALLEY DR,TURF VALLEY,4535,HOUSTON,TX,77084-3537,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,158317,1894,7571,158317,199231,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8436,-95.6357,,Point,1118590000033,.2325,0,Harris,AFF,48201,1118590000033,132384,0.105140686035,448B,1001,Res Improved Table Value,25616,29.8436,-95.6357,15711 STONEY FORK DR,STONEY FORK,15711,HOUSTON,TX,77084-3670,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,155248,2244,10125,158000,212775,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8427,-95.6369,,Point,1094600000021,.1961,0,Harris,AFF,48201,1094600000021,136195,1.3544921875,448B,1001,Res Improved Table Value,25094,29.8427,-95.6369,15802 LAUREL HEIGHTS DR,LAUREL HEIGHTS,15802,HOUSTON,TX,77084-3621,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,165767,2104,8541,165808,209531,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1976,HOUSTON,0,0
29.8444,-95.6384,,Point,1101260000019,.1407,0,Harris,AFF,48201,1101260000019,133491,0.269004821777,448B,1001,Res Improved Table Value,23870,29.8444,-95.6384,15811 SEVEN SPRINGS DR,SEVEN SPRINGS,15811,HOUSTON,TX,77084-2937,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,145200,1935,6130,157361,202259,6130.0000,3.30,SF,ADDICKS RESERVOIR,U,1977,HOUSTON,0,0
29.8404,-95.6401,,Point,1068430000012,.1931,0,Harris,MIN,48201,1068430000012,127390,2.1395111084,448E,1001,Res Improved Table Value,25050,29.8404,-95.6401,4526 TURF VALLEY DR,TURF VALLEY,4526,HOUSTON,TX,77084-3538,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,156287,2050,8410,156287,195985,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.872,-95.731,,Point,1131690090026,.1639,0,Harris,AFF,48201,1131690090026,93536,0.152359008789,406T,1001,Res Improved Table Value,21699,29.872,-95.731,6518 NEW WORLD DR,NEW WORLD,6518,CYPRESS,TX,77433-2778,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,115235,1252,7140,115235,143902,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1983,KATY,0,0
29.8733,-95.7337,,Point,1131690120059,.1625,0,Harris,AFF,48201,1131690120059,94711,0.18376159668,406P,1001,Res Improved Table Value,21678,29.8733,-95.7337,6619 COVE LAKE DR,COVE LAKE,6619,SANTA BARBARA,CA,93109-1146,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,116389,1272,7080,116389,143502,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1984,KATY,0,0
29.8384,-95.6373,,Point,1068410000010,.2069,0,Harris,MIN,48201,1068410000010,124296,4.74312591553,448F,1001,Res Improved Table Value,25248,29.8384,-95.6373,4407 BELLE HOLLOW DR,BELLE HOLLOW,4407,HOUSTON,TX,77084-3601,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,149544,2104,9010,149544,210671,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.838,-95.6476,,Point,1128980000016,.1313,0,Harris,AFF,48201,1128980000016,116316,0.338554382324,448E,1001,Res Improved Table Value,19631,29.838,-95.6476,16311 DOUNREAY DR,DOUNREAY,16311,HOUSTON,TX,77084-3468,2905.00,19038,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,121520,1710,5720,135947,178947,5720.0000,3.30,SF,ADDICKS RESERVOIR,U,1983,HOUSTON,0,0
29.8413,-95.6383,,Point,1068440000040,.2244,0,Harris,MIN,48201,1068440000040,146054,2.81190490723,448B,1001,Res Improved Table Value,25500,29.8413,-95.6383,4615 SUNNYCOVE DR,SUNNYCOVE,4615,AUSTIN,TX,78738-5627,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,171554,2206,9774,171554,224698,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8748,-95.7306,,Point,1115010000012,.1653,0,Harris,AFF,48201,1115010000012,96278,0.135726928711,406P,1001,Res Improved Table Value,21720,29.8748,-95.7306,6727 NEW WORLD DR,NEW WORLD,6727,KATY,TX,77449-4210,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,117998,1383,7200,117998,155287,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1979,KATY,0,0
29.8721,-95.7309,,Point,1131690090027,.1680,0,Harris,AFF,48201,1131690090027,89543,0.157104492188,406T,1001,Res Improved Table Value,21762,29.8721,-95.7309,6522 NEW WORLD DR,NEW WORLD,6522,KATY,TX,77449-4279,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,103273,1200,7320,111305,137759,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1983,KATY,0,0
29.8724,-95.7312,,Point,1131690060028,.1653,0,Harris,AFF,48201,1131690060028,119797,0.184326171875,406P,1001,Res Improved Table Value,21720,29.8724,-95.7312,6519 NEW WORLD DR,NEW WORLD,6519,KATY,TX,77449-4222,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,130248,1861,7200,141517,171139,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1983,KATY,0,0
29.8749,-95.7323,,Point,1115010000002,.1653,0,Harris,AFF,48201,1115010000002,119815,0.111129760742,406P,1001,Res Improved Table Value,21720,29.8749,-95.7323,21047 SETTLERS VALLEY DR,SETTLERS VALLEY,21047,KATY,TX,77449-4212,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,141535,1138,7200,141535,137718,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,2005,KATY,0,0
29.8749,-95.7339,,Point,1115000000026,.1389,0,Harris,AFF,48201,1115000000026,98027,0.0740509033203,406P,1001,Res Improved Table Value,21175,29.8749,-95.7339,21123 SETTLERS VALLEY DR,SETTLERS VALLEY,21123,HOUSTON,TX,77079-2520,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,119202,1383,6050,119202,158108,6050.0000,3.50,SF,ADDICKS RESERVOIR,U,1979,KATY,0,0
29.8734,-95.7341,,Point,1131690120061,.1423,0,Harris,AFF,48201,1131690120061,103538,0.642166137695,406P,1001,Res Improved Table Value,21370,29.8734,-95.7341,6626 PLEASANT STREAM DR,PLEASANT STREAM,6626,KATY,TX,77449-4269,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,115679,1452,6200,124908,159289,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1983,KATY,0,0
29.8735,-95.73,,Point,1115040000002,.1767,0,Harris,AFF,48201,1115040000002,89699,0.684951782227,406P,1001,Res Improved Table Value,21895,29.8735,-95.73,6630 NEW WORLD DR,NEW WORLD,6630,KATY,TX,77449-4252,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,102487,1145,7700,111594,140155,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1982,KATY,0,0
29.8717,-95.7332,,Point,1131690120006,.1653,0,Harris,AFF,48201,1131690120006,110866,0.0849914550781,406T,1001,Res Improved Table Value,21720,29.8717,-95.7332,6431 NEW WORLD DR,NEW WORLD,6431,KATY,TX,77449-4275,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,109660,1290,7200,133528,149819,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1993,KATY,0,0
29.8749,-95.7337,,Point,1115000000027,.1389,0,Harris,AFF,48201,1115000000027,136118,0.255065917969,406P,1001,Res Improved Table Value,21175,29.8749,-95.7337,21119 SETTLERS VALLEY DR,SETTLERS VALLEY,21119,SAN DIEGO,CA,92104-3217,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,157293,1565,6050,157293,179102,6050.0000,3.50,SF,ADDICKS RESERVOIR,U,1984,KATY,0,0
29.8412,-95.6409,,Point,1101230000011,.1801,0,Harris,AFF,48201,1101230000011,116399,0.580688476563,448A,1001,Res Improved Table Value,24863,29.8412,-95.6409,4546 HICKORY DOWNS DR,HICKORY DOWNS,4546,HOUSTON,TX,77084-3520,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,141262,1928,7843,141262,193998,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1977,HOUSTON,0,0
29.8417,-95.6365,,Point,1068480000019,.4705,0,Harris,MIN,48201,1068480000019,143655,2.33351135254,448B,1001,Res Improved Table Value,29039,29.8417,-95.6365,4618 BIRCH CV,BIRCH,4618,HOUSTON,TX,77084-7032,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,177811,2412,20496,177811,221007,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8373,-95.6427,,Point,1124890000005,.1221,0,Harris,MIN,48201,1124890000005,97464,3.00338745117,448E,1001,Res Improved Table Value,23902,29.8373,-95.6427,4318 EAGLE FORK DR,EAGLE FORK,4318,HOUSTON,TX,77069-3910,2903.00,19038,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,121366,1516,5320,121366,149944,5000.0000,4.75,SF,ADDICKS RESERVOIR,U,1983,HOUSTON,0,0
29.8375,-95.644,,Point,1124870000009,.1263,0,Harris,MIN,48201,1124870000009,91328,2.67098999023,448E,1001,Res Improved Table Value,23988,29.8375,-95.644,4403 ASPENGLEN DR,ASPENGLEN,4403,HOUSTON,TX,77084-3503,2903.00,19038,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,108900,1344,5500,115316,147304,5000.0000,4.75,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8421,-95.6415,,Point,1147680020006,.1098,0,Harris,AFF,48201,1147680020006,125618,0.377243041992,448A,1001,Res Improved Table Value,20967,29.8421,-95.6415,4626 GREEN TRAIL DR,GREEN TRAIL,4626,HOUSTON,TX,77284-2659,2902.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,139521,1656,4784,146585,193259,3520.0000,5.75,SF,ADDICKS RESERVOIR,U,1983,HOUSTON,0,0
29.8385,-95.6385,,Point,1068410000042,.3046,0,Harris,MIN,48201,1068410000042,116336,3.49103546143,448E,1001,Res Improved Table Value,26653,29.8385,-95.6385,15802 RED WILLOW DR,RED WILLOW,15802,HOUSTON,TX,77084-3560,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,146950,1795,13266,146950,178979,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1975,HOUSTON,0,0
29.8385,-95.6424,,Point,1124870000024,.1148,0,Harris,MIN,48201,1124870000024,91791,2.72975158691,448E,1001,Res Improved Table Value,23750,29.8385,-95.6424,16022 BEAR HILL DR,BEAR HILL,16022,HOUSTON,TX,77084-3506,2903.00,19038,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,112200,1409,5000,115541,148050,5000.0000,4.75,SF,ADDICKS RESERVOIR,U,1979,HOUSTON,0,0
29.8432,-95.6356,,Point,1094610000037,.1826,0,Harris,AFF,48201,1094610000037,139488,0.408065795898,448B,1001,Res Improved Table Value,24900,29.8432,-95.6356,15706 CREEKHAVEN DR,CREEKHAVEN,15706,HOUSTON,TX,77084-3610,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,161051,1995,7954,164388,211346,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1977,HOUSTON,0,0
29.8426,-95.6353,,Point,1118610000020,.2066,0,Harris,AFF,48201,1118610000020,136755,1.19437408447,448B,1001,Res Improved Table Value,25245,29.8426,-95.6353,15627 CREEKHAVEN DR,CREEKHAVEN,15627,HOUSTON,TX,77084-3607,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,157300,2154,9000,162000,215262,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1980,HOUSTON,0,0
29.8422,-95.6352,,Point,1094620000018,.1947,0,Harris,AFF,48201,1094620000018,120942,1.0841217041,448B,1001,Res Improved Table Value,25073,29.8422,-95.6352,15626 LAUREL HEIGHTS DR,LAUREL HEIGHTS,15626,SUGAR LAND,TX,77479-1665,2906.00,19036,0,1,1,348266.802,19,348266.802311,348266.798985,3859573403.56,348266.801695,2017,134697,2134,8479,149862,186065,7500.0000,3.30,SF,ADDICKS RESERVOIR,U,1976,HOUSTON,0,0
29.8587,-95.7248,,Point,1264800030007,.2178,0,Harris,AFF,48201,1264800030007,124452,0.363128662109,406Y,1001,Res Improved Table Value,27863,29.8587,-95.7248,5718 COYOTE CALL CT,COYOTE CALL,5718,SUPERIOR,CO,80027-8049,193.03,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,152315,1710,9487,152315,139834,5750.0000,4.55,SF,ADDICKS RESERVOIR,U,2007,KATY,0,0
29.8553,-95.7205,,Point,1251110030003,.1136,0,Harris,AFF,48201,1251110030003,117200,1.73669433594,406Y,1001,Res Improved Table Value,19800,29.8553,-95.7205,5811 LANDON CREEK LN,LANDON CREEK,5811,HOUSTON,TX,77084-7593,193.05,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,137000,1788,4950,137000,146228,4950.0000,4.00,SF,ADDICKS RESERVOIR,U,2005,KATY,0,0
29.8554,-95.7217,,Point,1251110020027,.1149,0,Harris,AFF,48201,1251110020027,95305,1.54179382324,406Y,1001,Res Improved Table Value,19822,29.8554,-95.7217,5826 MEADOWIVY LN,MEADOWIVY,5826,KATY,TX,77449-1734,193.05,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,105504,1215,5005,115127,111466,4950.0000,4.00,SF,ADDICKS RESERVOIR,U,2004,KATY,0,0
29.8559,-95.7217,,Point,1251110010004,.1188,0,Harris,MIN,48201,1251110010004,122010,2.23777770996,406Y,1001,Res Improved Table Value,19890,29.8559,-95.7217,20046 BLUECREEK RIDGE LN,BLUECREEK RIDGE,20046,KATY,TX,77449,193.05,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,112888,1788,5175,141900,158439,4950.0000,4.00,SF,ADDICKS RESERVOIR,U,2005,KATY,0,0
29.8582,-95.7256,,Point,1264800030029,.1603,0,Harris,AFF,48201,1264800030029,126606,0.847091674805,406Y,1001,Res Improved Table Value,26724,29.8582,-95.7256,5634 EAGLE SKY BLVD,EAGLE SKY,5634,HOUSTON,TX,77095-7193,193.03,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,153330,1574,6982,153330,143871,5750.0000,4.55,SF,ADDICKS RESERVOIR,U,2006,KATY,0,0
29.8559,-95.7233,,Point,1251110020049,.1188,0,Harris,MIN,48201,1251110020049,110249,2.30023193359,406Y,1001,Res Improved Table Value,19890,29.8559,-95.7233,20134 BLUECREEK RIDGE LN,BLUECREEK RIDGE,20134,KATY,TX,77449,193.05,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,130247,1485,5175,130247,128197,4950.0000,4.00,SF,ADDICKS RESERVOIR,U,2004,KATY,0,0
29.8551,-95.7205,,Point,1251110030004,.1136,0,Harris,AFF,48201,1251110030004,160291,1.53700256348,406Y,1001,Res Improved Table Value,19800,29.8551,-95.7205,5807 LANDON CREEK LN,LANDON CREEK,5807,KATY,TX,77449-1725,193.05,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,159530,2538,4950,180091,183272,4950.0000,4.00,SF,ADDICKS RESERVOIR,U,2006,KATY,0,0
29.8589,-95.7243,,Point,1264800030002,.1401,0,Harris,AFF,48201,1264800030002,132228,0.282577514648,406Y,1001,Res Improved Table Value,26324,29.8589,-95.7243,20207 COOPERS GULCH TRL,COOPERS GULCH,20207,HOUSTON,TX,77005-3050,193.03,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,158552,1847,6104,158552,148571,5750.0000,4.55,SF,ADDICKS RESERVOIR,U,2007,KATY,0,0
29.8486,-95.7069,,Point,1276020010026,.1188,0,Harris,AFF,48201,1276020010026,137809,1.53373718262,446D,1001,Res Improved Table Value,21477,29.8486,-95.7069,5131 RUSTLING BRANCH LN,RUSTLING BRANCH,5131,KATY,TX,77449-7133,194.02,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,159286,1770,5175,159286,157464,5040.0000,4.25,SF,ADDICKS RESERVOIR,U,2006,KATY,0,0
29.8472,-95.7083,,Point,1268190010044,.1157,0,Harris,AFF,48201,1268190010044,136349,0.738067626953,446D,1001,Res Improved Table Value,21420,29.8472,-95.7083,5014 CYPRESS WILLOW DR,CYPRESS WILLOW,5014,KATY,TX,77449-2076,194.02,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,157769,1760,5040,157769,154068,5040.0000,4.25,SF,ADDICKS RESERVOIR,U,2007,KATY,0,0
29.8555,-95.7217,,Point,1251110020026,.1256,0,Harris,MIN,48201,1251110020026,112424,3.15333557129,406Y,1001,Res Improved Table Value,20010,29.8555,-95.7217,5830 MEADOWIVY,MEADOWIVY,5830,HOUSTON,TX,77082-3517,193.05,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,132434,1606,5474,132434,131481,4950.0000,4.00,SF,ADDICKS RESERVOIR,U,2004,KATY,0,0
29.8478,-95.7074,,Point,1276020010019,.1188,0,Harris,AFF,48201,1276020010019,158523,1.11359405518,446D,1001,Res Improved Table Value,21477,29.8478,-95.7074,5103 RUSTLING BRANCH LN,RUSTLING BRANCH,5103,KATY,TX,77449-7133,194.02,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,180000,2599,5175,180000,207290,5040.0000,4.25,SF,ADDICKS RESERVOIR,U,2006,KATY,0,0
29.8474,-95.7081,,Point,1268190010042,.1157,0,Harris,AFF,48201,1268190010042,148636,1.18852233887,446D,1001,Res Improved Table Value,21420,29.8474,-95.7081,5102 CYPRESS WILLOW DR,CYPRESS WILLOW,5102,KATY,TX,77449-2082,194.02,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,142272,2124,5040,170056,167955,5040.0000,4.25,SF,ADDICKS RESERVOIR,U,2007,KATY,0,0
29.847,-95.708,,Point,1276020010011,.1290,0,Harris,AFF,48201,1276020010011,114737,0.118545532227,446D,1001,Res Improved Table Value,21666,29.847,-95.708,5011 RUSTLING BRANCH LN,RUSTLING BRANCH,5011,HUMBLE,TX,77396-2966,194.02,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,136403,1283,5619,136403,129644,5040.0000,4.25,SF,ADDICKS RESERVOIR,U,2007,KATY,0,0
29.8579,-95.7259,,Point,1264800040002,.1424,0,Harris,AFF,48201,1264800040002,132911,0.764068603516,406Y,1001,Res Improved Table Value,26369,29.8579,-95.7259,5639 EAGLE SKY BLVD,EAGLE SKY,5639,KATY,TX,77449-0027,193.03,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,140058,1728,6202,159280,151035,5750.0000,4.55,SF,ADDICKS RESERVOIR,U,2006,KATY,0,0
29.8559,-95.7227,,Point,1251110020053,.1188,0,Harris,MIN,48201,1251110020053,112424,2.23500061035,406Y,1001,Res Improved Table Value,19890,29.8559,-95.7227,20118 BLUECREEK RIDGE,BLUECREEK RIDGE,20118,KATY,TX,77449-1730,193.05,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,132314,1606,5175,132314,131481,4950.0000,4.00,SF,ADDICKS RESERVOIR,U,2004,KATY,0,0
29.8586,-95.7221,,Point,1264800060021,.1525,0,Harris,AFF,48201,1264800060021,135431,0.0936279296875,406Y,1001,Res Improved Table Value,26569,29.8586,-95.7221,5702 RANCH PRAIRIE TRL,RANCH PRAIRIE,5702,SCOTTSDALE,AZ,85255-7807,193.03,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,162000,2135,6642,162000,157627,5750.0000,4.55,SF,ADDICKS RESERVOIR,U,2007,KATY,0,0
29.8582,-95.7242,,Point,1264800030011,.1819,0,Harris,AFF,48201,1264800030011,132232,0.276580810547,406Y,1001,Res Improved Table Value,27152,29.8582,-95.7242,5702 COYOTE CALL CT,COYOTE CALL,5702,KATY,TX,77449-0032,193.03,4054,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,159384,1872,7924,159384,151991,5750.0000,4.55,SF,ADDICKS RESERVOIR,U,2005,KATY,0,0
29.8731,-95.7337,,Point,1131690120058,.1625,0,Harris,AFF,48201,1131690120058,116916,0.383163452148,406P,1001,Res Improved Table Value,21678,29.8731,-95.7337,6615 COVE LAKE DR,COVE LAKE,6615,KATY,TX,77449-4233,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,126677,1898,7080,138594,177145,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1984,KATY,0,0
29.8718,-95.7315,,Point,1131690090023,.1571,0,Harris,AFF,48201,1131690090023,83327,0.0322875976563,406T,1001,Res Improved Table Value,21595,29.8718,-95.7315,6506 NEW WORLD DR,NEW WORLD,6506,KATY,TX,77449-4277,1.00,4026,0,1,1,348266.802,04,348266.802311,348266.798985,3859573403.56,348266.801695,2017,97346,1156,6844,104922,128195,6095.0000,3.50,SF,ADDICKS RESERVOIR,U,1983,KATY,0,0
